,Time,1,2,3,4
S/N,,720479,720479,720479,720479
Type,,TGP-4500,TGP-4500,TGP-4500,TGP-4500
Description,,Light Interception #2,Light Interception #2,Light Interception #2,Light Interception #2
Property,,Maximum Temperature,Temperature,Maximum Humidity,Humidity
2508,2014-07-23 09:31:27,21.682 °C,21.681 °C,74.4 %RH,74.4 %RH
2509,2014-07-23 09:31:57,21.683 °C,21.681 °C,74.4 %RH,74.4 %RH
2510,2014-07-23 09:32:27,21.683 °C,21.681 °C,74.4 %RH,74.4 %RH
2511,2014-07-23 09:32:57,21.686 °C,21.682 °C,74.4 %RH,74.4 %RH
2512,2014-07-23 09:33:27,21.691 °C,21.683 °C,74.4 %RH,74.4 %RH
2513,2014-07-23 09:33:57,21.688 °C,21.686 °C,74.4 %RH,74.4 %RH
2514,2014-07-23 09:34:27,21.689 °C,21.689 °C,74.4 %RH,74.4 %RH
2515,2014-07-23 09:34:57,21.689 °C,21.689 °C,74.4 %RH,74.4 %RH
2516,2014-07-23 09:35:27,21.691 °C,21.691 °C,74.4 %RH,74.4 %RH
2517,2014-07-23 09:35:57,21.692 °C,21.691 °C,74.4 %RH,74.4 %RH
2518,2014-07-23 09:36:27,21.694 °C,21.692 °C,74.4 %RH,74.4 %RH
2519,2014-07-23 09:36:57,21.692 °C,21.691 °C,74.4 %RH,74.4 %RH
2520,2014-07-23 09:37:27,21.695 °C,21.691 °C,74.4 %RH,74.4 %RH
2521,2014-07-23 09:37:57,21.696 °C,21.696 °C,74.7 %RH,74.4 %RH
2522,2014-07-23 09:38:27,21.699 °C,21.695 °C,74.4 %RH,74.4 %RH
2523,2014-07-23 09:38:57,21.699 °C,21.699 °C,74.7 %RH,74.7 %RH
2524,2014-07-23 09:39:27,21.701 °C,21.696 °C,74.7 %RH,74.4 %RH
2525,2014-07-23 09:39:57,21.699 °C,21.696 °C,74.7 %RH,74.4 %RH
2526,2014-07-23 09:40:27,21.704 °C,21.702 °C,74.7 %RH,74.7 %RH
2527,2014-07-23 09:40:57,21.705 °C,21.701 °C,74.7 %RH,74.7 %RH
2528,2014-07-23 09:41:27,21.705 °C,21.702 °C,74.7 %RH,74.7 %RH
2529,2014-07-23 09:41:57,21.707 °C,21.704 °C,74.7 %RH,74.7 %RH
2530,2014-07-23 09:42:27,21.707 °C,21.705 °C,74.7 %RH,74.7 %RH
2531,2014-07-23 09:42:57,21.708 °C,21.707 °C,74.7 %RH,74.7 %RH
2532,2014-07-23 09:43:27,21.708 °C,21.705 °C,74.7 %RH,74.7 %RH
2533,2014-07-23 09:43:57,21.709 °C,21.709 °C,74.7 %RH,74.7 %RH
2534,2014-07-23 09:44:27,21.711 °C,21.709 °C,74.7 %RH,74.7 %RH
2535,2014-07-23 09:44:57,21.712 °C,21.709 °C,74.7 %RH,74.7 %RH
2536,2014-07-23 09:45:27,21.715 °C,21.714 °C,74.7 %RH,74.7 %RH
2537,2014-07-23 09:45:57,21.718 °C,21.717 °C,74.7 %RH,74.7 %RH
2538,2014-07-23 09:46:27,21.720 °C,21.717 °C,74.7 %RH,74.7 %RH
2539,2014-07-23 09:46:57,21.720 °C,21.715 °C,74.7 %RH,74.7 %RH
2540,2014-07-23 09:47:27,21.720 °C,21.717 °C,74.7 %RH,74.7 %RH
2541,2014-07-23 09:47:57,21.720 °C,21.717 °C,74.7 %RH,74.7 %RH
2542,2014-07-23 09:48:27,21.721 °C,21.718 °C,74.7 %RH,74.7 %RH
2543,2014-07-23 09:48:57,21.724 °C,21.721 °C,74.7 %RH,74.7 %RH
2544,2014-07-23 09:49:27,21.724 °C,21.722 °C,74.7 %RH,74.7 %RH
2545,2014-07-23 09:49:57,21.725 °C,21.724 °C,74.7 %RH,74.7 %RH
2546,2014-07-23 09:50:27,21.730 °C,21.724 °C,74.7 %RH,74.7 %RH
2547,2014-07-23 09:50:57,21.728 °C,21.722 °C,74.7 %RH,74.7 %RH
2548,2014-07-23 09:51:27,21.730 °C,21.730 °C,74.7 %RH,74.7 %RH
2549,2014-07-23 09:51:57,21.730 °C,21.727 °C,74.7 %RH,74.7 %RH
2550,2014-07-23 09:52:27,21.731 °C,21.730 °C,74.7 %RH,74.7 %RH
2551,2014-07-23 09:52:57,21.734 °C,21.730 °C,74.7 %RH,74.7 %RH
2552,2014-07-23 09:53:27,21.732 °C,21.732 °C,74.7 %RH,74.7 %RH
2553,2014-07-23 09:53:57,21.737 °C,21.734 °C,74.7 %RH,74.7 %RH
2554,2014-07-23 09:54:27,21.737 °C,21.732 °C,74.7 %RH,74.7 %RH
2555,2014-07-23 09:54:57,21.738 °C,21.737 °C,74.7 %RH,74.7 %RH
2556,2014-07-23 09:55:27,21.738 °C,21.737 °C,74.7 %RH,74.7 %RH
2557,2014-07-23 09:55:57,21.740 °C,21.738 °C,74.7 %RH,74.7 %RH
2558,2014-07-23 09:56:27,21.740 °C,21.738 °C,74.7 %RH,74.7 %RH
2559,2014-07-23 09:56:57,21.741 °C,21.738 °C,74.7 %RH,74.7 %RH
2560,2014-07-23 09:57:27,21.743 °C,21.741 °C,74.7 %RH,74.7 %RH
2561,2014-07-23 09:57:57,21.743 °C,21.740 °C,74.7 %RH,74.7 %RH
2562,2014-07-23 09:58:27,21.745 °C,21.743 °C,74.7 %RH,74.7 %RH
2563,2014-07-23 09:58:57,21.747 °C,21.744 °C,74.7 %RH,74.7 %RH
2564,2014-07-23 09:59:27,21.747 °C,21.747 °C,74.7 %RH,74.7 %RH
2565,2014-07-23 09:59:57,21.751 °C,21.745 °C,74.7 %RH,74.7 %RH
2566,2014-07-23 10:00:27,21.751 °C,21.747 °C,74.7 %RH,74.7 %RH
2567,2014-07-23 10:00:57,21.753 °C,21.750 °C,74.7 %RH,74.7 %RH
2568,2014-07-23 10:01:27,21.753 °C,21.748 °C,74.7 %RH,74.7 %RH
2569,2014-07-23 10:01:57,21.754 °C,21.751 °C,74.7 %RH,74.7 %RH
2570,2014-07-23 10:02:27,21.754 °C,21.751 °C,74.7 %RH,74.7 %RH
2571,2014-07-23 10:02:57,21.754 °C,21.753 °C,74.7 %RH,74.7 %RH
2572,2014-07-23 10:03:27,21.754 °C,21.753 °C,74.7 %RH,74.7 %RH
2573,2014-07-23 10:03:57,21.756 °C,21.753 °C,74.7 %RH,74.7 %RH
2574,2014-07-23 10:04:27,21.757 °C,21.757 °C,74.7 %RH,74.7 %RH
2575,2014-07-23 10:04:57,21.760 °C,21.754 °C,74.7 %RH,74.7 %RH
2576,2014-07-23 10:05:27,21.757 °C,21.754 °C,74.7 %RH,74.7 %RH
2577,2014-07-23 10:05:57,21.760 °C,21.757 °C,74.7 %RH,74.7 %RH
2578,2014-07-23 10:06:27,21.761 °C,21.757 °C,74.7 %RH,74.7 %RH
2579,2014-07-23 10:06:57,21.761 °C,21.761 °C,74.7 %RH,74.7 %RH
2580,2014-07-23 10:07:27,21.763 °C,21.761 °C,74.7 %RH,74.7 %RH
2581,2014-07-23 10:07:57,21.763 °C,21.760 °C,74.7 %RH,74.7 %RH
2582,2014-07-23 10:08:27,21.764 °C,21.761 °C,74.7 %RH,74.7 %RH
2583,2014-07-23 10:08:57,21.764 °C,21.758 °C,74.7 %RH,74.7 %RH
2584,2014-07-23 10:09:27,21.764 °C,21.761 °C,74.7 %RH,74.7 %RH
2585,2014-07-23 10:09:57,21.766 °C,21.761 °C,74.7 %RH,74.7 %RH
2586,2014-07-23 10:10:27,21.766 °C,21.764 °C,74.7 %RH,74.7 %RH
2587,2014-07-23 10:10:57,21.767 °C,21.764 °C,74.7 %RH,74.7 %RH
2588,2014-07-23 10:11:27,21.767 °C,21.766 °C,74.7 %RH,74.7 %RH
2589,2014-07-23 10:11:57,21.769 °C,21.767 °C,74.7 %RH,74.7 %RH
2590,2014-07-23 10:12:27,21.770 °C,21.766 °C,74.7 %RH,74.7 %RH
2591,2014-07-23 10:12:57,21.770 °C,21.766 °C,74.7 %RH,74.7 %RH
2592,2014-07-23 10:13:27,21.771 °C,21.769 °C,74.7 %RH,74.7 %RH
2593,2014-07-23 10:13:57,21.773 °C,21.773 °C,74.7 %RH,74.7 %RH
2594,2014-07-23 10:14:27,21.774 °C,21.771 °C,74.7 %RH,74.7 %RH
2595,2014-07-23 10:14:57,21.774 °C,21.773 °C,74.7 %RH,74.7 %RH
2596,2014-07-23 10:15:27,21.774 °C,21.771 °C,74.7 %RH,74.7 %RH
2597,2014-07-23 10:15:57,21.774 °C,21.771 °C,74.7 %RH,74.7 %RH
2598,2014-07-23 10:16:27,21.776 °C,21.770 °C,74.7 %RH,74.7 %RH
2599,2014-07-23 10:16:57,21.777 °C,21.773 °C,74.7 %RH,74.7 %RH
2600,2014-07-23 10:17:27,21.777 °C,21.773 °C,74.7 %RH,74.7 %RH
2601,2014-07-23 10:17:57,21.776 °C,21.771 °C,74.7 %RH,74.7 %RH
2602,2014-07-23 10:18:27,21.777 °C,21.776 °C,74.7 %RH,74.7 %RH
2603,2014-07-23 10:18:57,21.779 °C,21.774 °C,74.7 %RH,74.7 %RH
2604,2014-07-23 10:19:27,21.779 °C,21.776 °C,74.7 %RH,74.7 %RH
2605,2014-07-23 10:19:57,21.779 °C,21.776 °C,74.7 %RH,74.7 %RH
2606,2014-07-23 10:20:27,21.779 °C,21.779 °C,74.7 %RH,74.7 %RH
2607,2014-07-23 10:20:57,21.782 °C,21.780 °C,74.7 %RH,74.7 %RH
2608,2014-07-23 10:21:27,21.783 °C,21.779 °C,74.7 %RH,74.7 %RH
2609,2014-07-23 10:21:57,21.783 °C,21.780 °C,74.7 %RH,74.7 %RH
2610,2014-07-23 10:22:27,21.783 °C,21.779 °C,74.7 %RH,74.7 %RH
2611,2014-07-23 10:22:57,21.784 °C,21.779 °C,74.7 %RH,74.7 %RH
2612,2014-07-23 10:23:27,21.784 °C,21.782 °C,74.7 %RH,74.7 %RH
2613,2014-07-23 10:23:57,21.783 °C,21.782 °C,74.7 %RH,74.7 %RH
2614,2014-07-23 10:24:27,21.784 °C,21.782 °C,74.7 %RH,74.7 %RH
2615,2014-07-23 10:24:57,21.784 °C,21.782 °C,74.7 %RH,74.7 %RH
2616,2014-07-23 10:25:27,21.784 °C,21.780 °C,74.7 %RH,74.7 %RH
2617,2014-07-23 10:25:57,21.786 °C,21.782 °C,74.7 %RH,74.7 %RH
2618,2014-07-23 10:26:27,21.786 °C,21.782 °C,74.7 %RH,74.7 %RH
2619,2014-07-23 10:26:57,21.787 °C,21.783 °C,74.7 %RH,74.7 %RH
2620,2014-07-23 10:27:27,21.787 °C,21.783 °C,74.7 %RH,74.7 %RH
2621,2014-07-23 10:27:57,21.789 °C,21.784 °C,74.7 %RH,74.7 %RH
2622,2014-07-23 10:28:27,21.792 °C,21.787 °C,74.7 %RH,74.7 %RH
2623,2014-07-23 10:28:57,21.790 °C,21.789 °C,74.7 %RH,74.7 %RH
2624,2014-07-23 10:29:27,21.790 °C,21.787 °C,74.7 %RH,74.7 %RH
2625,2014-07-23 10:29:57,21.792 °C,21.787 °C,74.7 %RH,74.7 %RH
2626,2014-07-23 10:30:27,21.792 °C,21.789 °C,74.7 %RH,74.7 %RH
2627,2014-07-23 10:30:57,21.792 °C,21.790 °C,74.7 %RH,74.7 %RH
2628,2014-07-23 10:31:27,21.793 °C,21.790 °C,74.7 %RH,74.7 %RH
2629,2014-07-23 10:31:57,21.792 °C,21.792 °C,74.7 %RH,74.7 %RH
2630,2014-07-23 10:32:27,21.794 °C,21.790 °C,74.7 %RH,74.7 %RH
2631,2014-07-23 10:32:57,21.794 °C,21.793 °C,74.7 %RH,74.7 %RH
2632,2014-07-23 10:33:27,21.794 °C,21.792 °C,74.7 %RH,74.7 %RH
2633,2014-07-23 10:33:57,21.797 °C,21.794 °C,74.7 %RH,74.7 %RH
2634,2014-07-23 10:34:27,21.797 °C,21.794 °C,74.7 %RH,74.7 %RH
2635,2014-07-23 10:34:57,21.797 °C,21.794 °C,74.7 %RH,74.7 %RH
2636,2014-07-23 10:35:27,21.797 °C,21.793 °C,74.7 %RH,74.7 %RH
2637,2014-07-23 10:35:57,21.799 °C,21.794 °C,74.7 %RH,74.7 %RH
2638,2014-07-23 10:36:27,21.800 °C,21.796 °C,74.7 %RH,74.7 %RH
2639,2014-07-23 10:36:57,21.803 °C,21.797 °C,74.7 %RH,74.7 %RH
2640,2014-07-23 10:37:27,21.803 °C,21.800 °C,74.7 %RH,74.7 %RH
2641,2014-07-23 10:37:57,21.803 °C,21.802 °C,74.7 %RH,74.7 %RH
2642,2014-07-23 10:38:27,21.806 °C,21.803 °C,74.7 %RH,74.7 %RH
2643,2014-07-23 10:38:57,21.806 °C,21.803 °C,74.7 %RH,74.7 %RH
2644,2014-07-23 10:39:27,21.805 °C,21.800 °C,74.7 %RH,74.7 %RH
2645,2014-07-23 10:39:57,21.805 °C,21.805 °C,74.7 %RH,74.7 %RH
2646,2014-07-23 10:40:27,21.806 °C,21.805 °C,74.7 %RH,74.7 %RH
2647,2014-07-23 10:40:57,21.809 °C,21.806 °C,74.7 %RH,74.7 %RH
2648,2014-07-23 10:41:27,21.810 °C,21.807 °C,74.7 %RH,74.7 %RH
2649,2014-07-23 10:41:57,21.810 °C,21.809 °C,74.7 %RH,74.7 %RH
2650,2014-07-23 10:42:27,21.812 °C,21.810 °C,74.7 %RH,74.7 %RH
2651,2014-07-23 10:42:57,21.813 °C,21.809 °C,74.7 %RH,74.7 %RH
2652,2014-07-23 10:43:27,21.813 °C,21.812 °C,74.7 %RH,74.7 %RH
2653,2014-07-23 10:43:57,21.813 °C,21.810 °C,75.0 %RH,74.7 %RH
2654,2014-07-23 10:44:27,21.816 °C,21.815 °C,75.0 %RH,74.7 %RH
2655,2014-07-23 10:44:57,21.816 °C,21.816 °C,75.0 %RH,75.0 %RH
2656,2014-07-23 10:45:27,21.818 °C,21.815 °C,75.0 %RH,74.7 %RH
2657,2014-07-23 10:45:57,21.819 °C,21.816 °C,75.0 %RH,75.0 %RH
2658,2014-07-23 10:46:27,21.818 °C,21.816 °C,75.0 %RH,74.7 %RH
2659,2014-07-23 10:46:57,21.819 °C,21.819 °C,75.0 %RH,74.7 %RH
2660,2014-07-23 10:47:27,21.819 °C,21.819 °C,75.0 %RH,75.0 %RH
2661,2014-07-23 10:47:57,21.820 °C,21.819 °C,75.0 %RH,75.0 %RH
2662,2014-07-23 10:48:27,21.820 °C,21.818 °C,75.0 %RH,75.0 %RH
2663,2014-07-23 10:48:57,21.822 °C,21.819 °C,75.0 %RH,75.0 %RH
2664,2014-07-23 10:49:27,21.825 °C,21.823 °C,75.0 %RH,75.0 %RH
2665,2014-07-23 10:49:57,21.826 °C,21.823 °C,75.0 %RH,75.0 %RH
2666,2014-07-23 10:50:27,21.826 °C,21.825 °C,75.0 %RH,75.0 %RH
2667,2014-07-23 10:50:57,21.829 °C,21.825 °C,75.0 %RH,75.0 %RH
2668,2014-07-23 10:51:27,21.829 °C,21.828 °C,75.0 %RH,75.0 %RH
2669,2014-07-23 10:51:57,21.829 °C,21.828 °C,75.0 %RH,75.0 %RH
2670,2014-07-23 10:52:27,21.831 °C,21.828 °C,75.0 %RH,75.0 %RH
2671,2014-07-23 10:52:57,21.832 °C,21.831 °C,75.0 %RH,75.0 %RH
2672,2014-07-23 10:53:27,21.833 °C,21.831 °C,75.0 %RH,75.0 %RH
2673,2014-07-23 10:53:57,21.835 °C,21.835 °C,75.0 %RH,74.7 %RH
2674,2014-07-23 10:54:27,21.836 °C,21.835 °C,75.0 %RH,75.0 %RH
2675,2014-07-23 10:54:57,21.838 °C,21.836 °C,75.0 %RH,69.5 %RH
2676,2014-07-23 10:55:27,21.881 °C,21.881 °C,68.7 %RH,63.6 %RH
2677,2014-07-23 10:55:57,21.926 °C,21.926 °C,63.6 %RH,63.1 %RH
2678,2014-07-23 10:56:27,21.966 °C,21.966 °C,63.4 %RH,62.3 %RH
2679,2014-07-23 10:56:57,22.001 °C,22.001 °C,62.0 %RH,61.2 %RH
2680,2014-07-23 10:57:27,22.037 °C,22.037 °C,61.2 %RH,61.2 %RH
2681,2014-07-23 10:57:57,22.067 °C,22.067 °C,61.0 %RH,60.4 %RH
2682,2014-07-23 10:58:27,22.099 °C,22.097 °C,60.4 %RH,58.8 %RH
2683,2014-07-23 10:58:57,22.132 °C,22.116 °C,59.1 %RH,58.8 %RH
2684,2014-07-23 10:59:27,22.157 °C,22.152 °C,58.8 %RH,58.3 %RH
2685,2014-07-23 10:59:57,22.188 °C,22.188 °C,58.8 %RH,58.8 %RH
2686,2014-07-23 11:00:27,22.223 °C,22.223 °C,58.8 %RH,58.0 %RH
2687,2014-07-23 11:00:57,22.245 °C,22.245 °C,58.3 %RH,57.8 %RH
2688,2014-07-23 11:01:27,22.285 °C,22.275 °C,62.0 %RH,58.6 %RH
2689,2014-07-23 11:01:57,22.340 °C,22.336 °C,58.3 %RH,56.2 %RH
2690,2014-07-23 11:02:27,22.373 °C,22.373 °C,57.5 %RH,57.5 %RH
2691,2014-07-23 11:02:57,22.411 °C,22.411 °C,57.8 %RH,57.0 %RH
2692,2014-07-23 11:03:27,22.441 °C,22.441 °C,57.3 %RH,56.8 %RH
2693,2014-07-23 11:03:57,22.469 °C,22.469 °C,57.0 %RH,56.0 %RH
2694,2014-07-23 11:04:27,22.500 °C,22.500 °C,56.5 %RH,56.5 %RH
2695,2014-07-23 11:04:57,22.531 °C,22.531 °C,56.8 %RH,56.5 %RH
2696,2014-07-23 11:05:27,22.560 °C,22.560 °C,56.2 %RH,55.7 %RH
2697,2014-07-23 11:05:57,22.587 °C,22.586 °C,55.7 %RH,55.0 %RH
2698,2014-07-23 11:06:27,22.617 °C,22.614 °C,55.2 %RH,55.0 %RH
2699,2014-07-23 11:06:57,22.645 °C,22.643 °C,55.0 %RH,54.7 %RH
2700,2014-07-23 11:07:27,22.669 °C,22.669 °C,55.7 %RH,55.7 %RH
2701,2014-07-23 11:07:57,22.700 °C,22.700 °C,55.7 %RH,54.0 %RH
2702,2014-07-23 11:08:27,22.726 °C,22.726 °C,57.0 %RH,57.0 %RH
2703,2014-07-23 11:08:57,22.756 °C,22.756 °C,57.0 %RH,56.5 %RH
2704,2014-07-23 11:09:27,22.779 °C,22.779 °C,57.0 %RH,56.5 %RH
2705,2014-07-23 11:09:57,22.813 °C,22.813 °C,56.5 %RH,55.7 %RH
2706,2014-07-23 11:10:27,22.831 °C,22.831 °C,56.0 %RH,55.7 %RH
2707,2014-07-23 11:10:57,22.859 °C,22.857 °C,55.7 %RH,55.5 %RH
2708,2014-07-23 11:11:27,22.884 °C,22.882 °C,55.5 %RH,55.2 %RH
2709,2014-07-23 11:11:57,22.908 °C,22.908 °C,55.2 %RH,53.4 %RH
2710,2014-07-23 11:12:27,22.941 °C,22.937 °C,53.4 %RH,52.4 %RH
2711,2014-07-23 11:12:57,22.973 °C,22.973 °C,52.4 %RH,51.9 %RH
2712,2014-07-23 11:13:27,23.005 °C,23.005 °C,52.2 %RH,51.9 %RH
2713,2014-07-23 11:13:57,23.037 °C,23.035 °C,51.9 %RH,51.9 %RH
2714,2014-07-23 11:14:27,23.069 °C,23.069 °C,52.2 %RH,51.9 %RH
2715,2014-07-23 11:14:57,23.099 °C,23.099 °C,52.2 %RH,52.2 %RH
2716,2014-07-23 11:15:27,23.128 °C,23.128 °C,51.9 %RH,51.7 %RH
2717,2014-07-23 11:15:57,23.154 °C,23.154 °C,51.7 %RH,51.4 %RH
2718,2014-07-23 11:16:27,23.179 °C,23.179 °C,51.4 %RH,51.2 %RH
2719,2014-07-23 11:16:57,23.202 °C,23.202 °C,51.4 %RH,51.2 %RH
2720,2014-07-23 11:17:27,23.227 °C,23.227 °C,51.2 %RH,50.9 %RH
2721,2014-07-23 11:17:57,23.247 °C,23.247 °C,51.4 %RH,51.4 %RH
2722,2014-07-23 11:18:27,23.269 °C,23.269 °C,51.7 %RH,51.2 %RH
2723,2014-07-23 11:18:57,23.289 °C,23.289 °C,51.2 %RH,50.9 %RH
2724,2014-07-23 11:19:27,23.311 °C,23.311 °C,51.7 %RH,51.2 %RH
2725,2014-07-23 11:19:57,23.328 °C,23.328 °C,51.2 %RH,50.6 %RH
2726,2014-07-23 11:20:27,23.347 °C,23.347 °C,50.9 %RH,50.6 %RH
2727,2014-07-23 11:20:57,23.363 °C,23.363 °C,50.6 %RH,50.6 %RH
2728,2014-07-23 11:21:27,23.380 °C,23.379 °C,50.9 %RH,50.6 %RH
2729,2014-07-23 11:21:57,23.399 °C,23.399 °C,50.6 %RH,50.4 %RH
2730,2014-07-23 11:22:27,23.419 °C,23.419 °C,50.6 %RH,50.4 %RH
2731,2014-07-23 11:22:57,23.437 °C,23.434 °C,50.4 %RH,50.1 %RH
2732,2014-07-23 11:23:27,23.454 °C,23.454 °C,50.6 %RH,50.6 %RH
2733,2014-07-23 11:23:57,23.470 °C,23.469 °C,50.9 %RH,50.6 %RH
2734,2014-07-23 11:24:27,23.492 °C,23.486 °C,50.6 %RH,50.4 %RH
2735,2014-07-23 11:24:57,23.505 °C,23.505 °C,50.6 %RH,50.4 %RH
2736,2014-07-23 11:25:27,23.522 °C,23.521 °C,50.4 %RH,50.1 %RH
2737,2014-07-23 11:25:57,23.537 °C,23.537 °C,50.1 %RH,50.1 %RH
2738,2014-07-23 11:26:27,23.554 °C,23.553 °C,50.4 %RH,50.1 %RH
2739,2014-07-23 11:26:57,23.570 °C,23.569 °C,50.4 %RH,49.9 %RH
2740,2014-07-23 11:27:27,23.583 °C,23.582 °C,50.1 %RH,49.9 %RH
2741,2014-07-23 11:27:57,23.598 °C,23.598 °C,49.9 %RH,49.6 %RH
2742,2014-07-23 11:28:27,23.617 °C,23.615 °C,49.6 %RH,49.4 %RH
2743,2014-07-23 11:28:57,23.625 °C,23.625 °C,50.1 %RH,49.6 %RH
2744,2014-07-23 11:29:27,23.639 °C,23.637 °C,49.6 %RH,49.1 %RH
2745,2014-07-23 11:29:57,23.654 °C,23.652 °C,49.4 %RH,49.1 %RH
2746,2014-07-23 11:30:27,23.666 °C,23.666 °C,49.6 %RH,49.4 %RH
2747,2014-07-23 11:30:57,23.681 °C,23.678 °C,49.4 %RH,49.4 %RH
2748,2014-07-23 11:31:27,23.692 °C,23.692 °C,49.4 %RH,48.9 %RH
2749,2014-07-23 11:31:57,23.702 °C,23.701 °C,49.1 %RH,48.9 %RH
2750,2014-07-23 11:32:27,23.714 °C,23.710 °C,49.1 %RH,49.1 %RH
2751,2014-07-23 11:32:57,23.724 °C,23.721 °C,49.1 %RH,49.1 %RH
2752,2014-07-23 11:33:27,23.736 °C,23.736 °C,49.4 %RH,48.9 %RH
2753,2014-07-23 11:33:57,23.746 °C,23.744 °C,49.1 %RH,48.9 %RH
2754,2014-07-23 11:34:27,23.759 °C,23.759 °C,49.1 %RH,48.9 %RH
2755,2014-07-23 11:34:57,23.768 °C,23.768 °C,49.1 %RH,48.6 %RH
2756,2014-07-23 11:35:27,23.778 °C,23.776 °C,48.9 %RH,48.6 %RH
2757,2014-07-23 11:35:57,23.788 °C,23.787 °C,48.9 %RH,48.6 %RH
2758,2014-07-23 11:36:27,23.800 °C,23.800 °C,48.9 %RH,48.9 %RH
2759,2014-07-23 11:36:57,23.810 °C,23.810 °C,49.6 %RH,49.1 %RH
2760,2014-07-23 11:37:27,23.820 °C,23.820 °C,49.1 %RH,48.6 %RH
2761,2014-07-23 11:37:57,23.829 °C,23.829 °C,48.6 %RH,48.3 %RH
2762,2014-07-23 11:38:27,23.839 °C,23.837 °C,48.6 %RH,48.3 %RH
2763,2014-07-23 11:38:57,23.848 °C,23.848 °C,48.3 %RH,48.3 %RH
2764,2014-07-23 11:39:27,23.858 °C,23.856 °C,48.3 %RH,48.3 %RH
2765,2014-07-23 11:39:57,23.867 °C,23.867 °C,48.9 %RH,48.3 %RH
2766,2014-07-23 11:40:27,23.875 °C,23.875 °C,48.6 %RH,48.1 %RH
2767,2014-07-23 11:40:57,23.885 °C,23.884 °C,48.3 %RH,48.3 %RH
2768,2014-07-23 11:41:27,23.894 °C,23.894 °C,48.6 %RH,48.6 %RH
2769,2014-07-23 11:41:57,23.903 °C,23.901 °C,48.9 %RH,48.3 %RH
2770,2014-07-23 11:42:27,23.913 °C,23.910 °C,48.6 %RH,48.3 %RH
2771,2014-07-23 11:42:57,23.919 °C,23.919 °C,48.3 %RH,48.3 %RH
2772,2014-07-23 11:43:27,23.928 °C,23.926 °C,48.3 %RH,47.8 %RH
2773,2014-07-23 11:43:57,23.935 °C,23.933 °C,48.1 %RH,47.8 %RH
2774,2014-07-23 11:44:27,23.945 °C,23.945 °C,48.1 %RH,47.8 %RH
2775,2014-07-23 11:44:57,23.954 °C,23.954 °C,48.1 %RH,48.1 %RH
2776,2014-07-23 11:45:27,23.962 °C,23.960 °C,48.1 %RH,48.1 %RH
2777,2014-07-23 11:45:57,23.973 °C,23.970 °C,48.3 %RH,48.1 %RH
2778,2014-07-23 11:46:27,23.980 °C,23.980 °C,48.3 %RH,48.1 %RH
2779,2014-07-23 11:46:57,23.990 °C,23.987 °C,48.1 %RH,47.8 %RH
2780,2014-07-23 11:47:27,23.997 °C,23.994 °C,47.8 %RH,47.6 %RH
2781,2014-07-23 11:47:57,24.005 °C,24.005 °C,47.6 %RH,47.6 %RH
2782,2014-07-23 11:48:27,24.013 °C,24.012 °C,48.1 %RH,47.6 %RH
2783,2014-07-23 11:48:57,24.022 °C,24.022 °C,47.8 %RH,47.6 %RH
2784,2014-07-23 11:49:27,24.026 °C,24.025 °C,47.8 %RH,47.6 %RH
2785,2014-07-23 11:49:57,24.034 °C,24.032 °C,47.8 %RH,47.3 %RH
2786,2014-07-23 11:50:27,24.039 °C,24.037 °C,47.3 %RH,47.1 %RH
2787,2014-07-23 11:50:57,24.044 °C,24.042 °C,47.3 %RH,47.1 %RH
2788,2014-07-23 11:51:27,24.048 °C,24.048 °C,47.3 %RH,47.1 %RH
2789,2014-07-23 11:51:57,24.053 °C,24.053 °C,47.1 %RH,47.1 %RH
2790,2014-07-23 11:52:27,24.055 °C,24.054 °C,47.1 %RH,47.1 %RH
2791,2014-07-23 11:52:57,24.060 °C,24.053 °C,47.6 %RH,47.6 %RH
2792,2014-07-23 11:53:27,24.054 °C,24.047 °C,47.6 %RH,47.6 %RH
2793,2014-07-23 11:53:57,24.048 °C,24.042 °C,47.6 %RH,47.1 %RH
2794,2014-07-23 11:54:27,24.041 °C,24.031 °C,47.3 %RH,47.3 %RH
2795,2014-07-23 11:54:57,24.031 °C,24.018 °C,47.6 %RH,47.3 %RH
2796,2014-07-23 11:55:27,24.021 °C,24.013 °C,47.3 %RH,47.1 %RH
2797,2014-07-23 11:55:57,24.015 °C,24.009 °C,47.3 %RH,47.1 %RH
2798,2014-07-23 11:56:27,24.007 °C,24.005 °C,47.1 %RH,46.8 %RH
2799,2014-07-23 11:56:57,24.005 °C,24.000 °C,46.8 %RH,46.8 %RH
2800,2014-07-23 11:57:27,24.000 °C,23.997 °C,46.8 %RH,46.3 %RH
2801,2014-07-23 11:57:57,23.997 °C,23.993 °C,46.6 %RH,46.3 %RH
2802,2014-07-23 11:58:27,23.993 °C,23.989 °C,46.6 %RH,46.3 %RH
2803,2014-07-23 11:58:57,23.991 °C,23.984 °C,46.3 %RH,46.3 %RH
2804,2014-07-23 11:59:27,23.989 °C,23.983 °C,46.3 %RH,46.1 %RH
2805,2014-07-23 11:59:57,23.984 °C,23.980 °C,46.1 %RH,46.1 %RH
2806,2014-07-23 12:00:27,23.980 °C,23.977 °C,46.1 %RH,46.1 %RH
2807,2014-07-23 12:00:57,23.977 °C,23.974 °C,46.1 %RH,46.1 %RH
2808,2014-07-23 12:01:27,23.976 °C,23.973 °C,46.1 %RH,45.8 %RH
